Time, t_drift, t_turn,
0.0, 16.4659, 1.9148
0.5, 1.3024, 23.1606
1.0, 75.6147, 58.4252
1.5, 112.2666, 105.1121
2.0, 108.0903, 113.1924
2.5, 57.8785, 87.6079
3.0, 32.0593, 43.5708
3.5, 25.2197, 26.9683
4.0, 13.597, 9.6654
4.5, 10.9128, 4.0727
5.0, 6.7985, 1.3121
5.5, 5.4564, 0
6.0, 2.1359, 0.6561
6.5, 1.4057, 0
7.0, 2.7282, 0
7.5, 0.7029, 0
8.0, 1.3641, 0
8.5, 1.3641, 0
9.0, 0.6821, 0
9.5, 0.7029, 0
